Year,Rank,Company,Revenue (in millions),Profit (in millions)
1982,280,Pennwalt Corp,1182.10,41.6
1982,281,Lever Brothers,1173.10,-11.5
1982,282,BOC,1166.60,62.1
1982,283,MID-AMERICA DAIRYMEN,1164.90,N.A.
1982,284,Alumax,1163.80,110.1
1982,285,U.S. Industries,1161.00,-62.7
1982,286,Harsco,1158.40,61.5
1982,287,National Semiconductor,1157.10,52.4
1982,288,Wheeling Pittsburgh,1151.10,60.1
1982,289,Square D,1114.20,102.8
1982,290,Rexnord,1130.00,38.5
1982,291,Johnson Controls,1128.40,48.1
1982,292,Ex-Cell-O,1124.50,56.8
1982,293,Applera,1115.80,78.1
1982,294,McGraw-Hill,1110.10,98.1
1982,295,Parker Hannifin,1105.90,64.1
1982,296,Tyco Laboratories,1099.90,20.1
1982,297,Joy Technologies,1095.30,87.8
1982,298,Intl. Multifoods,1088.10,28.4
1982,299,Pacific Resources,1080.40,17.1
1982,300,Becton Dickinson,1066.10,75.9
1982,301,Tektronix,1061.80,80.2
1982,302,Cessna Aircraft,1060.10,60.6
1982,303,CF Industries,1053.70,N.A.
1982,304,G.D. Searle,1049.70,98.7
1982,305,Sundstrand,1045.70,95
1982,306,Universal Leaf Tobacco,1039.70,31.3
1982,307,BASF,1038.40,26.7
1982,308,NVF,1034.00,22
1982,309,Cyclops Industries,1031.40,21.4
1982,310,Kaiser Steel,1029.60,-437.5
1982,311,Dover,1025.50,96.1
1982,312,Louisiana-Pacific,1023.00,83.3
1982,313,Interlake,1016.60,46.6
1982,314,Commonwealth Oil Refining,1012.90,-212.3
1982,315,Stanley Works,1009.50,55.4
1982,316,Willamette Industries,975.60,28.6
1982,317,National Gypsum,965.70,38.8
1982,318,Thiokol,957.60,53
1982,319,Anchor Hocking,953.40,29.6
1982,320,Reichhold Chemicals,950.10,14.7
1982,321,ACF Industries,939.10,47.5
1982,322,Cincinnati Milacron,934.40,60.8
1982,323,Molson Coors Brewing,929.90,52
1982,324,Cameron Iron Works,929.00,110
1982,325,Storage Technology,922.00,82.4
1982,326,CBI Industries,919.90,84.2
1982,327,Quaker State,918.90,27.4
1982,328,Lone Star Industries,917.60,56.1
1982,329,Springs Industries,917.00,40
1982,330,Mattel,915.70,7.9
1982,331,Scovill,908.20,-4.5
1982,332,Midland-Ross,907.20,24.7
1982,333,Newmont Mining,903.10,375.6
1982,334,Certainteed,891.50,-10.9
1982,335,Jos. Schlitz Brewing,881.70,-20.6
1982,336,Potlatch,880.50,57.8
1982,337,Lubrizol,878.30,92
1982,338,Masco,876.50,88.3
1982,339,Bally Manufacturing,866.40,81.7
1982,340,Thomas J. Lipton,864.70,49.6
1982,341,Wang Laboratories,856.40,78.1
1982,342,AM International,855.50,-245.1
1982,343,National Service Industries,853.40,50.1
1982,344,New York Times,841.70,50
1982,345,Amsted Industries,837.10,50.6
1982,346,Freeport-McMoran,835.40,159.4
1982,347,Federal-Mogul,832.70,36.2
1982,348,Cluett Peabody,832.20,21.3
1982,349,General Instrument,825.10,68.1
1982,350,General Cinema,823.60,44.3
1982,351,Big Three Industries,823.30,108.9
1982,352,Peavey,820.90,23.4
1982,353,Revere Copper & Brass,820.90,9.4
1982,354,Champion Spark Plug,818.60,30.3
1982,355,Monfort of Colorado,816.60,16
1982,356,Tecumseh Products,815.70,59.1
1982,357,Hartmarx,815.60,27.4
1982,358,Ball,815.20,29.2
1982,359,Trane,807.40,37.2
1982,360,G. Heileman Brewing,807.00,40.2
1982,361,Bangor Punta,800.00,44.2
1982,362,Outboard Marine,795.60,26.9
1982,363,Intel,788.70,27.4
1982,364,Dayco,787.00,-2.7
1982,365,Apogent Technologies,785.20,27.6
1982,366,A.O. Smith,783.70,5.4
1982,367,Vulcan Materials,783.30,78.2
1982,368,Brockway,780.20,15.4
1982,369,Southwest Forest Industries,779.50,18.4
1982,370,Tyler,770.90,32
1982,371,Figgie International,769.90,25.7
1982,372,Miles Laboratories,769.60,1.5
1982,373,Arcata,763.00,57.3
1982,374,Natl. Coop. Refinery Assn.,758.00,N.A.
1982,375,Washington Post,753.40,32.7
1982,376,Hoover,749.90,-18.8
1982,377,Moore McCormack Resources,747.40,51.4
1982,378,VF,746.30,52.2
1982,379,Data General,736.90,50.7
1982,380,Trinity Industries,736.10,46.6
1982,381,Geosource,730.70,58.6
1982,382,Dean Foods,728.60,16.2
1982,383,Thiokol,728.50,37.1
1982,384,Dow Corning,721.90,75.9
1982,385,McLouth Steel,720.50,-40
1982,386,Bemis,719.00,17.8
1982,387,Genesco,715.90,18.1
1982,388,Saxon Industries,714.90,N.A.
1982,389,Clorox,714.00,38.1
1982,390,Dorchester Gas,712.00,31.3
1982,391,PerkinElmer,704.20,34.1
1982,392,Ferro,702.20,25.5
1982,393,Bell & Howell,701.50,21.6
1982,394,Signode,700.30,36.7
1982,395,Mitchell Energy & Devel.,696.00,100.8
1982,396,Purex Industries,692.60,26.7
1982,397,Pabst Brewing,691.90,-23.5
1982,398,Insilco,684.90,34
1982,399,Interstate Bakeries,681.20,-24.4
1982,400,Varian Associates,680.10,-3.6
1982,401,Kane-Miller,676.20,4.3
1982,402,Magic Chef,674.30,16.3
1982,403,GAF,672.50,26.1
1982,404,United Merchants & Mfrs.,669.60,-2.9
1982,405,National Starch & Chemical,668.40,41.4
1982,406,Cone Mills,667.50,33.7
1982,407,Nalco Chemical,666.60,81.2
1982,408,McCormick,659.80,29.9
1982,409,Scott & Fetzer,656.40,29.1
1982,410,Nashua,653.90,9.4
1982,411,Maryland Cup,647.00,30.5
1982,412,Joy Global,646.10,29.1
1982,413,Robertson-Ceco,644.40,27.8
1982,414,Dow Jones,641.00,71.4
1982,415,Mohasco,640.30,15.2
1982,416,Avery Dennison,638.00,26.5
1982,417,Dan River,634.80,14.5
1982,418,H.K. Porter,631.10,8.2
1982,419,Gerber Products,631.00,30.8
1982,420,Hyster,629.70,43.1
1982,421,Ecolab,628.60,29.8
1982,422,Eagle-Picher Industries,624.20,18.6
1982,423,Beckman Coulter,618.10,36.8
1982,424,Copperweld,616.70,37.2
1982,425,Handy & Harman,611.20,23.4
1982,426,Todd Shipyards,610.50,23
1982,427,Wyman-Gordon,610.30,57.2
1982,428,Household Manufacturing,609.80,23.8
1982,429,Wm. Wrigley Jr.,607.80,28.4
1982,430,Foxboro,606.90,44.8
1982,431,Collins & Aikman,603.90,14.4
1982,432,M. Lowenstein,601.30,17.4
1982,433,Bausch & Lomb,600.20,9.9
1982,434,Sequa,598.80,25.9
1982,435,Kellwood,590.10,3.5
1982,436,Idle Wild Foods,589.10,7.9
1982,437,American Hoist & Derrick,574.00,20.4
1982,438,Capital Cities/ABC,573.80,80.5
1982,439,E-SYSTEMS,572.00,23.8
1982,440,Carpenter Technology,570.70,44.7
1982,441,Dennison Manufacturing,569.70,30.1
1982,442,Briggs & Stratton,569.00,25.1
1982,443,Stokely-Van Camp,565.00,9
1982,444,Gates Learjet,564.90,22.4
1982,445,Hoover Universal,564.60,23.2
1982,446,Gifford-Hill,563.30,16.9
1982,447,Fort James,561.30,17.9
1982,448,Armtek,560.50,17.4
1982,449,Peabody International,556.30,13.6
1982,450,Nucor,544.80,34.7
1982,451,American Bakeries,543.80,-7.7
1982,452,Rohr,541.00,7.2
1982,453,Harcourt Brace Jovanovich,539.30,23.8
1982,454,Masonite,537.50,27.1
1982,455,Consolidated Papers,536.90,54.7
1982,456,Dorsey,533.60,13.6
1982,457,Sonoco Products,533.30,38.5
1982,458,L.B. Foster,532.40,21
1982,459,Gulf Resources & Chemical,529.50,-77.9
1982,460,Fieldcrest Cannon,526.20,9.5
1982,461,Raychem,525.40,35.6
1982,462,Savannah Foods & Industries,523.90,27.2
1982,463,Dexter,523.10,26.5
1982,464,M/A-Com,521.20,40.3
1982,465,Federal Paper Board,520.30,31
1982,466,Sheller-Globe,512.10,18.9
1982,467,Midland Cooperatives,511.50,N.A.
1982,468,Oak Industries,507.10,30.4
1982,469,Titanium Metals Corp. of America,505.00,74.8
1982,470,Deluxe,504.00,53.4
1982,471,Tyson Foods,501.70,2.1
1982,472,Brown-Forman,500.30,67.2
1982,473,Fiat-Allis,497.50,-40
1982,474,Palm Beach,497.20,13.2
1982,475,Bucyrus-Erie,496.40,37.7
1982,476,Arvin Industries,495.10,12.4
1982,477,Mallinckrodt,494.40,39.7
1982,478,American Greetings,489.20,26.5
1982,479,Kerr Glass Manufacturing,485.80,12
1982,480,Westmoreland Coal,480.30,-14.8
1982,481,Warnaco Group,478.90,21.2
1982,482,Chicago Pneumatic Tool,478.20,5.7
1982,483,Ideal Basic Industries,476.70,44
1982,484,Belco Petroleum,471.70,108.8
1982,485,Envirotech,471.30,-56
1982,486,Fort Howard,471.30,83
1982,487,MacMillan,470.60,10.8
1982,488,Northwestern Steel & Wire,468.50,28.1
1982,489,Georgia Kraft,466.40,37.3
1982,490,Thorn Apple Valley,465.60,-1.6
1982,491,Rath Packing,465.40,-9.6
1982,492,Research-Cottrell,465.30,11.6
1982,493,Ampco-Pittsburgh,463.30,12.2
1982,494,Barnes Group,463.30,5
1982,495,Marion,460.70,23.7
1982,496,Knudsen,460.30,6.9
1982,497,Ceco Industries,456.60,13.9
1982,498,Illinois Tool Works,455.50,44.3
1982,499,Riegel Textile,455.30,23
1982,500,Shaklee,454.50,24.5
1983,1,Exxon Mobil,97172.50,4185.9
1983,2,General Motors,60025.60,962.7
1983,3,Mobil,59946.00,1380
1983,4,Texaco,46986.00,1281
1983,5,Ford Motor,37067.20,-657.8
1983,6,Intl. Business Machines,34364.00,4409
1983,7,ChevronTexaco,34362.00,1377
1983,8,DuPont,33331.00,894
1983,9,Gulf Oil,28427.00,900
1983,10,Amoco,28073.00,1826
1983,11,General Electric,26500.00,1817
1983,12,Atlantic Richfield,26462.20,1676.1
1983,13,Shell Oil,20062.00,1605
1983,14,Marathon Oil,18375.00,-361
1983,15,Occidental Petroleum,18212.20,155.6
1983,16,ITT Industries,15958.40,702.8
1983,17,ConocoPhillips,15698.00,646
1983,18,Sunoco,15519.00,537
1983,19,Tenneco Automotive,15241.00,819
1983,20,United Technologies,13577.10,533.7
1983,21,BP America,13120.00,1879
1983,22,AT&T Technologies,12579.90,336.7
1983,23,Procter & Gamble,11994.00,777
1983,24,Getty Oil,11970.70,691.6
1983,25,Nabisco Group Holdings,10906.00,870
1983,26,Eastman Kodak,10815.00,1162
1983,27,Dow Chemical,10618.00,399
1983,28,Unocal,10390.40,804
1983,29,Chrysler,10044.90,170.1
1983,30,Kraft,9974.40,350.3
1983,31,CBS,9745.40,449.3
1983,32,Altria Group,9101.60,781.8
1983,33,Union Carbide,9061.50,309.7
1983,34,Boeing,9035.00,292
1983,35,Beatrice,9023.50,390.1
1983,36,Ashland,8888.10,180.9
1983,37,Goodyear Tire & Rubber,8688.70,264.8
1983,38,Xerox,8455.60,423.7
1983,39,General Foods,8351.10,200.2
1983,40,Amerada Hess,8342.60,168.7
1983,41,PepsiCo,7499.00,224.3
1983,42,Rockwell Automation,7395.40,331.6
1983,43,McDonnell Douglas,7331.30,214.7
1983,44,3M,6601.00,631
1983,45,Caterpillar,6469.00,-180
1983,46,General Dynamics,6352.60,132.8
1983,47,Monsanto,6325.00,352
1983,48,Coca-Cola,6249.70,512.2
1983,49,Honeywell Intl.,6167.00,272
1983,50,Sealed Air,6127.60,319.5
1983,51,Sara Lee,6039.30,156.7
1983,52,Nabisco Brands,5871.10,314.7
1983,53,Union Pacific,5818.30,326.8
1983,54,Coastal,5799.40,65.6
1983,55,Johnson & Johnson,5760.90,473.4
1983,56,Lockheed Martin,5613.00,207.3
1983,57,Sperry,5571.40,221.8
1983,58,Raytheon,5513.40,318.8
1983,59,Honeywell,5490.40,272.9
1983,60,Gulf & Western Industries,5486.30,168.6
1983,61,ARMCO,5427.90,-345.1
1983,62,Georgia-Pacific,5402.00,153
1983,63,General Mills,5312.10,225.5
1983,64,Bethlehem Steel,5260.30,-1469.6
1983,65,LTV,5194.60,-154.9
1983,66,TRW,5131.90,196.3
1983,67,Continental Group,4979.00,180.2
1983,68,Litton Industries,4941.80,315
1983,69,Signal Companies,4935.60,113.2
1983,70,Colgate-Palmolive,4888.00,196.9
1983,71,Ralston Purina,4878.40,69.1
1983,72,McDermott,4843.20,213.4
1983,73,Navistar International,4725.10,-1638.2
1983,74,Alcoa,4647.60,10.8
1983,75,Deere,4608.20,52.9
1983,76,Wyeth,4582.10,560.1
1983,77,Anheuser-Busch,4576.60,287.3
1983,78,Greyhound,4525.60,103.1
1983,79,Texas Instruments,4326.60,144
1983,80,Control Data,4292.00,155.1
1983,81,Hewlett-Packard,4254.00,383
1983,82,Weyerhaeuser,4186.20,168.9
1983,83,Dresser Industries,4160.60,172.3
1983,84,Borden Chemical,4111.30,165.9
1983,85,Unisys,4095.30,117.6
1983,86,Bendix,4092.10,132.8
1983,87,Bestfoods,4091.50,231.6
1983,88,Charter,4063.60,35.3
1983,89,American Can,4063.40,-132.9
1983,90,Fortune Brands,4025.80,381.2
1983,91,International Paper,4015.20,171.8
1983,92,Warner Communications,3990.00,257.8
1983,93,Chiquita Brands Intl.,3972.50,2.8
1983,94,Whitman,3925.50,47.6
1983,95,Digital Equipment,3880.80,417.2
1983,96,Firestone Tire & Rubber,3869.00,6
1983,97,Agway,3833.00,N.A.
1983,98,Motorola,3785.80,178
1983,99,Kerr-McGee,3777.20,209.8
1983,100,Land O'Lakes,3770.10,N.A.
1983,101,Champion International,3737.40,39.6
1983,102,Archer Daniels Midland,3713.00,155
1983,103,H.J. Heinz,3688.50,192.8
1983,104,Bristol-Myers Squibb,3599.90,348.7
1983,105,Combustion Engineering,3569.80,183.4
1983,106,Time Warner,3564.30,153.1
1983,107,Owens-Illinois,3552.90,90.7
1983,108,Martin Marietta,3526.50,91.6
1983,109,NCR,3526.20,234.4
1983,110,Emerson Electric,3502.30,300.1
1983,111,FMC,3498.80,152.4
1983,112,Tosco,3466.00,132.4
1983,113,American Cyanamid,3453.70,132.1
1983,114,Pfizer,3453.60,332.8
1983,115,Pillsbury,3385.10,136.3
1983,116,Carnation,3382.20,183.4
1983,117,Esmark,3303.20,107.6
1983,118,PPG Industries,3295.50,155.1
1983,119,Warner-Lambert,3246.00,175
1983,120,BorgWarner,3195.30,167.4
1983,121,Maxus Energy,3177.40,185.1
1983,122,North American Philips,3168.10,73.6
1983,123,Penn Central,3165.40,131.5
1983,124,Norton Simon,3068.80,107.7
1983,125,Merck,3063.00,415.1
1983,126,Celanese,3062.00,-34
1983,127,National Intergroup,3044.20,-462.8
1983,128,Goodrich,3005.30,-32.8
1983,129,Avon Products,3000.80,196.6
1983,130,Reynolds Metals,2980.90,7.7
1983,131,US Pharmaceuticals,2968.70,455.2
1983,132,Eli Lilly,2962.70,411.8
1983,133,Crown Zellerbach,2947.40,-112.2
1983,134,Kimberly-Clark,2946.10,197.4
1983,135,Campbell Soup,2944.80,149.6
1983,136,Textron,2936.00,84.4
1983,137,OfficeMax,2912.40,7.2
1983,138,Kaisertech,2911.50,-115
1983,139,American Motors,2878.40,-153.5
1983,140,Burlington Industries Equity,2876.20,52.5
1983,141,Teledyne,2863.80,260.8
1983,142,Sunbeam/Oster,2856.70,47.3
1983,143,Ryerson Tull,2807.60,-118.8
1983,144,Ingersoll-Rand,2774.70,52.3
1983,145,Republic Steel,2738.20,-239.2
1983,146,Quaker Oats,2711.90,96.9
1983,147,Eaton,2694.20,-189.6
1983,148,Furniture Brands Intl.,2673.80,118.6
1983,149,Mead,2666.50,-85.8
1983,150,Kidde,2655.30,84.2
1983,151,Murphy Oil,2602.50,157.8
1983,152,Abbott Laboratories,2602.40,289.1
1983,153,Levi Strauss,2572.20,126.6
1983,154,St. Regis,2555.90,45
1983,155,Singer,2553.30,-2.9
1983,156,Baker Hughes,2535.10,248.6
1983,157,Sipco,2488.20,25.3
1983,158,Northrop Grumman,2472.90,5.4
1983,159,Hercules,2469.00,98.4
1983,160,Dana,2422.90,51.6
1983,161,AMAX,2415.50,-390.1
1983,162,Cooper Industries,2394.00,135.1
1983,163,Owens Corning,2373.50,29.7
1983,164,Kellogg,2367.10,227.8
1983,165,Revlon,2351.00,111.1
1983,166,Fruit of the Loom,2306.60,184.6
1983,167,Scott Paper,2293.40,74.5
1983,168,Whirlpool,2271.30,139
1983,169,Pennzoil,2268.50,188.7
1983,170,McGraw-Edison,2259.90,58.2
1983,171,FINA,2242.40,54.4
1983,172,Gillette,2239.00,135.1
1983,173,Wilson Foods,2232.60,16.7
1983,174,NL Industries,2213.50,188.8
1983,175,Ogden,2202.20,58.5
1983,176,Times Mirror,2200.40,139.9
1983,177,Grumman,2156.30,32.6
1983,178,American Standard,2124.50,35.6
1983,179,GenCorp,2061.70,19.4
1983,180,Superior Oil,2040.50,223.4
1983,181,Gould,2021.20,92.8
1983,182,Engelhard,2018.90,64.8
1983,183,Mapco,1992.90,73.8
1983,184,White Consolidated Industries,1989.60,31.8
1983,185,Walter Industries,1984.00,6.1
1983,186,Uniroyal,1967.20,25.6
1983,187,Manville,1913.40,-97.6
1983,188,Safety-Kleen,1855.10,28.7
1983,189,Fruehauf,1852.40,-30.4
1983,190,Sherwin-Williams,1851.80,42.9
1983,191,Pharmacia,1828.70,126
1983,192,Rohm & Haas,1828.00,85.6
1983,193,Olin,1823.10,53.3
1983,194,Schering-Plough,1817.90,183.5
1983,195,J.P. Stevens,1814.30,22.3
1983,196,Sterling Drug,1796.20,132
1983,197,Crown Central,1772.50,7
1983,198,Central Soya,1753.10,19.5
1983,199,Harris,1719.00,75.5
1983,200,Imcera Group,1711.30,137.4
1983,201,Emhart,1710.40,80.2
1983,202,ConAgra Foods,1705.20,32.9
1983,203,Marmon Group,1697.40,54.2
1983,204,Heublein,1697.10,102.8
1983,205,Coltec Industries,1691.90,-161.4
1983,206,Williams,1691.30,34.3
1983,207,Anderson Clayton,1680.70,55.4
1983,208,Koppers,1675.40,-31.1
1983,209,Baxter International,1671.40,186.9
1983,210,Squibb,1660.80,153.6
1983,211,Chesebrough-Pond's,1623.20,125.3
1983,212,General Signal,1622.10,107.8
1983,213,Stauffer Chemical,1618.20,123.5
1983,214,Natomas,1617.20,44
1983,215,Foster Wheeler,1614.90,57.2
1983,216,Ethyl,1614.60,94.2
1983,217,Allis-Chalmers,1610.00,-207
1983,218,Hughes Tool,1595.90,147.6
1983,219,Staley Continental,1588.10,62.6
1983,220,Cabot,1587.70,88
1983,221,Cummins,1587.50,7.7
1983,222,Corning,1578.70,74.5
1983,223,Air Products & Chem.,1568.90,170.4
1983,224,Hershey Foods,1565.70,94.2
1983,225,J.E. Seagram,1563.90,237
1983,226,National Can,1541.50,34.1
1983,227,Wheelabrator-Frye,1535.30,98.7
1983,228,Union Camp,1526.00,124
1983,229,Gannett,1519.50,180.5
1983,230,Gold Kist Holdings,1517.20,N.A.
1983,231,Hoechst Celanese,1506.30,3.1
1983,232,Quantum Chemical,1499.00,79.1
1983,233,Lear Siegler,1487.50,72.3
1983,234,Farmers Union Central Exch.,1470.60,N.A.
1983,235,Pitney Bowes,1455.30,83.1
1983,236,Westvaco,1449.70,63.1
1983,237,Tribune,1431.40,23.9
1983,238,Great Northern Nekoosa,1429.70,78.5
1983,239,Hormel Foods,1426.60,28.1
1983,240,Amstar,1421.90,40.1
1983,241,R.R. Donnelley & Sons,1404.20,91.2
1983,242,Hammermill Paper,1396.00,34
1983,243,Crown Holdings,1351.90,44.7
1983,244,Lever Brothers,1350.80,-1.9
1983,245,Asarco,1350.70,-74.1
1983,246,Knight-Ridder,1327.70,102.9
1983,247,USG,1324.80,43.9
1983,248,Blue Bell,1321.10,37.3
1983,249,Witco,1305.40,29.8
1983,250,Polaroid,1293.90,23.5
1983,251,Black & Decker,1292.70,-76.6
1983,252,Armstrong Holdings,1285.60,19.8
1983,253,MID-AMERICA DAIRYMEN,1270.70,N.A.
1983,254,Norton,1264.10,19.3
1983,255,Johnson Controls,1251.50,53.8
1983,256,AMP,1243.40,118.9
1983,257,Zenith Electronics,1239.20,-21.8
1983,258,Pacific Resources,1234.80,9.8
1983,259,Paccar,1229.90,37.3
1983,260,CBI Industries,1210.20,88.2
1983,261,Tektronix,1195.70,79.5
1983,262,McGraw-Hill,1193.60,110
1983,263,Chromalloy American,1177.30,-42.4
1983,264,Wang Laboratories,1159.30,107.1
1983,265,Louisiana Land & Exploration,1155.10,76.3
1983,266,Tyco Laboratories,1149.90,17.6
1983,267,Parker Hannifin,1148.10,57.7
1983,268,Intl. Multifoods,1147.70,33.2
1983,269,AMF,1147.40,12.3
1983,270,Cameron Iron Works,1147.30,152.6
1983,271,BOC,1134.80,43
1983,272,Mattel,1134.30,39.1
1983,273,Mobay,1131.50,-8.4
1983,274,Brunswick,1129.30,192.3
1983,275,Crane,1126.40,-3.3
1983,276,Richardson-Vicks,1115.60,66.9
1983,277,Becton Dickinson,1113.90,76.7
1983,278,WestPoint Stevens,1110.60,43.1
1983,279,National Semiconductor,1104.10,-10.7
1983,280,Aeroquip-Vickers,1098.60,16
1983,281,Fairchild Industries,1093.30,35.3
1983,282,Joy Technologies,1080.80,83.7
1983,283,Storage Technology,1079.20,64.7
1983,284,Smith International,1072.90,82.3
1983,285,Mitchell Energy & Devel.,1064.80,115.2
1983,286,GATX,1064.30,30
1983,287,Square D,1057.00,71.7
1983,288,G.D. Searle,1036.90,140.4
1983,289,Applera,1036.80,62.7
1983,290,Dover,1035.20,89.8
1983,291,Ex-Cell-O,1027.10,48.2
1983,292,Clark Equipment,1020.70,-154.5
1983,293,Timken,1014.40,-3
1983,294,Alumax,1004.00,38.7
1983,295,Thiokol,999.10,136.5
1983,296,Monfort of Colorado,995.90,18.9
1983,297,Harsco,978.60,36.1
1983,298,U.S. Industries,971.40,31.2
1983,299,Stanley Works,962.80,37.5
1983,300,Sundstrand,961.60,69.3
1983,301,Phelps Dodge,957.80,-74.3
1983,302,General Instrument,957.10,90
1983,303,Pennwalt Corp,952.40,21.7
1983,304,BASF,944.20,5.4
1983,305,Rexnord,936.60,7.2
1983,306,Hanson Industries NA,935.70,15.2
1983,307,New York Times,933.70,54.3
1983,308,National Gypsum,929.50,14.1
1983,309,Quaker State,928.90,38.6
1983,310,Willamette Industries,928.70,-9.1
1983,311,CF Industries,918.90,N.A.
1983,312,Molson Coors Brewing,915.30,40.1
1983,313,Thomas J. Lipton,912.90,56.6
1983,314,Anchor Hocking,903.60,12.3
1983,315,Intel,899.80,30
1983,316,Ball,889.10,34.5
1983,317,General Cinema,885.90,48
1983,318,National Service Industries,884.90,50.6
1983,319,VF,879.50,91.6
1983,320,Springs Industries,874.50,43.1
1983,321,Cyclops Industries,873.20,-11.9
1983,322,Louisiana-Pacific,872.20,-1.8
1983,323,G. Heileman Brewing,870.80,45.7
1983,324,Tyler,870.50,10.2
1983,325,Cluett Peabody,867.40,23.7
1983,326,Clorox,867.10,45.1
1983,327,Lone Star Industries,866.80,14.7
1983,328,Trane,865.70,23.3
1983,329,Hartmarx,863.20,31.9
1983,330,Masco,855.70,92.2
1983,331,Natl. Coop. Refinery Assn.,842.60,N.A.
1983,332,Cessna Aircraft,831.50,18.1
1983,333,Certainteed,827.10,-7.1
1983,334,Midland-Ross,820.40,1.2
1983,335,Potlatch,820.20,22.5
1983,336,Reichhold Chemicals,814.90,4.7
1983,337,Brockway,814.80,15.4
1983,338,NVF,810.60,-92.5
1983,339,Data General,805.90,24.7
1983,340,Lubrizol,801.30,47.6
1983,341,PerkinElmer,800.80,40.2
1983,342,Washington Post,800.80,52.4
1983,343,Geosource,799.70,48.6
1983,344,ACF Industries,785.20,33.1
1983,345,Champion Spark Plug,783.70,26.8
1983,346,Outboard Marine,778.00,34
1983,347,Fort James,772.70,22.4
1983,348,Big Three Industries,767.80,86.8
1983,349,Interlake,767.30,5.8
1983,350,Miles Laboratories,761.90,10.1
1983,351,Kane-Miller,761.20,3.9
1983,352,Cincinnati Milacron,759.70,12.2
1983,353,Household Manufacturing,759.50,13.4
1983,354,Wheeling Pittsburgh,755.10,-58.8
1983,355,E-SYSTEMS,754.40,35.8
